Source,Target,Type,Id,Label,timeset,Weight
Abubelal_1951,WaleedAbulkhair,Directed,314078,,,1
m3takl_en,TheEconomist,Directed,443650,,,1
alzuair,TheEconomist,Directed,342243,,,1
m3takl_en,BBCWorld,Directed,443765,,,1
mohammed_slman,SPAregions,Directed,467848,,,1
NasserAlajmi89,REEMSulaiman80,Directed,486614,,,1
drkhdar,ArabicMark,Directed,379558,,,1
abukhald100,ArabicMark,Directed,314618,,,1
Abubelal_1951,ArabicMark,Directed,314153,,,1
NasserAlajmi89,FarisAbaalkhail,Directed,486924,,,1
mahwe311,FarisAbaalkhail,Directed,446638,,,1
DiasporaConfKsa,FarisAbaalkhail,Directed,376557,,,1
alzuair,FarisAbaalkhail,Directed,342391,,,1
NasserAlajmi89,iyad_elbaghdadi,Directed,486845,,,1
Khaledkhoja,iyad_elbaghdadi,Directed,429446,,,1
NasserAlajmi89,AbdulqdoosA,Directed,487201,,,1
iabomar,AbdulqdoosA,Directed,412499,,,1
NasserAlajmi89,DrBaderALdahoom,Directed,486968,,,1
mahwe311,Alwashi7i,Directed,446664,,,1
mahwe311,AbuHamza45,Directed,446690,,,1
merqazzz,d_iplo,Directed,455136,,,1
mahwe311,d_iplo,Directed,446645,,,1
islamicommapart,d_iplo,Directed,419428,,,1
mahwe311,bintalal82,Directed,446648,,,1
DiasporaConfKsa,bintalal82,Directed,376562,,,1
iabomar,3mmarAbbasi,Directed,412521,,,1
iabomar,aabualmonther,Directed,412514,,,1
iabomar,AdiAlherbish,Directed,412492,,,1
iabomar,ahmeddine,Directed,412483,,,1
iabomar,almuraisy,Directed,412473,,,1
iabomar,Asem,Directed,412452,,,1
iabomar,Aziz_Almahmoud,Directed,412450,,,1
iabomar,BelalWahb,Directed,412439,,,1
iabomar,Dalati71Mahmoud,Directed,412432,,,1
iabomar,Homs_dream,Directed,412402,,,1
iabomar,karem_mohmed,Directed,412382,,,1
iabomar,khfba,Directed,412375,,,1
iabomar,loaila_,Directed,412371,,,1
iabomar,m_abdalbari,Directed,412368,,,1
iabomar,MidoAlhajji,Directed,412353,,,1
iabomar,Mo_aziz_hagin,Directed,412352,,,1
iabomar,Mohdelmoctar,Directed,412344,,,1
iabomar,mohdiriye,Directed,412343,,,1
iabomar,msalansari,Directed,412337,,,1
iabomar,ObaydahAmer,Directed,412325,,,1
iabomar,urooobh_,Directed,412281,,,1
iabomar,WajdWaqfi,Directed,412280,,,1
iabomar,y_almatrfi,Directed,412276,,,1
NasserAlajmi89,mohanna63,Directed,486722,,,1
islamicommapart,mohanna63,Directed,419271,,,1
Rasha_au,ali_adubisi,Directed,512884,,,1
NasserAlajmi89,ali_adubisi,Directed,487131,,,1
m3takl_en,ali_adubisi,Directed,443779,,,1
eisa81617,ali_adubisi,Directed,381777,,,1
DiasporaConfKsa,ali_adubisi,Directed,376582,,,1
AYS_300,ali_adubisi,Directed,359510,,,1
AYS_300,DrMahmoudRefaat,Directed,359454,,,1
mahwe311,WajdWaqfi,Directed,446559,,,1
NasserAlajmi89,saqer2030,Directed,486583,,,1
NasserAlajmi89,faisalalyahya,Directed,486928,,,1
LayanGCC,faisalalyahya,Directed,438078,,,1
alzuair,933557339,Directed,576863,,,1
mahwe311,933557339,Directed,576794,,,1
merqazzz,933557339,Directed,576788,,,1
mohammed_slman,933557339,Directed,576778,,,1
NasserAlajmi89,alajmi01,Directed,487152,,,1
lawyerasim,alajmi01,Directed,437974,,,1
eisa81617,alajmi01,Directed,381781,,,1
AYS_300,alajmi01,Directed,359519,,,1
abukhald100,alajmi01,Directed,314636,,,1
Abubelal_1951,alajmi01,Directed,314169,,,1
NasserAlajmi89,spectatorindex,Directed,486549,,,1
Khaledkhoja,spectatorindex,Directed,429388,,,1
islamicommapart,spectatorindex,Directed,419159,,,1
alzuair,spectatorindex,Directed,342257,,,1
y_almatrfi,namacenter,Directed,BM06937,,,10
mohammed_slman,y_almatrfi,Directed,467824,,,1
AYS_300,y_almatrfi,Directed,359305,,,1
islamicommapart,ZahidGol,Directed,419091,,,1
mohammed_slman,SultanAljumeri,Directed,467844,,,1
lawyerasim,SultanAljumeri,Directed,437858,,,1
islamicommapart,SultanAljumeri,Directed,419149,,,1
eisa81617,SultanAljumeri,Directed,381731,,,1
AYS_300,SultanAljumeri,Directed,359323,,,1
alzuair,SultanAljumeri,Directed,342251,,,1
abukhald100,SultanAljumeri,Directed,314557,,,1
Abubelal_1951,SultanAljumeri,Directed,314089,,,1
NasserAlajmi89,Talkhedher,Directed,486523,,,1
lawyerasim,YeniSafakArabic,Directed,437849,,,1
islamicommapart,YeniSafakArabic,Directed,419097,,,1
NasserAlajmi89,Sultana_Farida,Directed,486537,,,1
mahwe311,AHussan,Directed,446683,,,1
lawyerasim,AHussan,Directed,437978,,,1
islamicommapart,AHussan,Directed,419558,,,1
eisa81617,AHussan,Directed,381785,,,1
AYS_300,AHussan,Directed,359532,,,1
abukhald100,AHussan,Directed,314640,,,1
Abubelal_1951,AHussan,Directed,314174,,,1
alzuair,Emanmag,Directed,342411,,,1
NasserAlajmi89,mohmmad_khulaif,Directed,486719,,,1
lawyerasim,BadrAljaafari,Directed,437945,,,1
AYS_300,BadrAljaafari,Directed,359481,,,1
alzuair,BadrAljaafari,Directed,342453,,,1
almqaal,BadrAljaafari,Directed,336606,,,1
NasserAlajmi89,RabeaHafiz,Directed,486628,,,1
mohammed_slman,RabeaHafiz,Directed,467884,,,1
eisa81617,ASWQ_101,Directed,381765,,,1
AYS_300,ASWQ_101,Directed,359487,,,1
alzuair,ASWQ_101,Directed,342462,,,1
AYS_300,alsadiq07,Directed,359497,,,1
almqaal,alsadiq07,Directed,336611,,,1
alzuair,mawazen_law,Directed,342325,,,1
NasserAlajmi89,IbrahimAlharam,Directed,486852,,,1
mohammed_slman,MidoAlhajji,Directed,467926,,,1
Abubelal_1951,Moncef_Marzouki,Directed,314103,,,1
islamicommapart,AboelelaM,Directed,419575,,,1
islamicommapart,abdelbariatwan,Directed,419586,,,1
abukhald100,abdelbariatwan,Directed,314646,,,1
Abubelal_1951,abdelbariatwan,Directed,314185,,,1
lawyerasim,SamihJad,Directed,437865,,,1
lawyerasim,AymanNour,Directed,437948,,,1
m3takl_en,933556502,Directed,566648,,,1
NasserAlajmi89,BDSmovement,Directed,487042,,,1
NasserAlajmi89,Dr_aljezza,Directed,486981,,,1
mahwe311,933556570,Directed,567412,,,1
mahwe311,AbdulazizSay,Directed,446697,,,1
mahwe311,Ania27El,Directed,446658,,,1
mahwe311,asadabukhalil,Directed,446655,,,1
mahwe311,boibraheem,Directed,446647,,,1
mahwe311,PoliticalGulf,Directed,446584,,,1
islamicommapart,aboalhodaalhoms,Directed,419577,,,1
NasserAlajmi89,mehdirhasan,Directed,486749,,,1
m3takl_en,mehdirhasan,Directed,443703,,,1
islamicommapart,mehdirhasan,Directed,419285,,,1
islamicommapart,SaawtApp,Directed,419194,,,1
islamicommapart,RTErdogan,Directed,419200,,,1
merqazzz,LoveLiberty_2,Directed,455116,,,1
NasserAlajmi89,psyche_ar,Directed,486638,,,1
mohammed_slman,psyche_ar,Directed,467889,,,1
islamicommapart,933556288,Directed,564470,,,1
islamicommapart,riyadhalasaad,Directed,419204,,,1
islamicommapart,AdelAljubeir,Directed,419566,,,1
islamicommapart,acprahr,Directed,419569,,,1
eisa81617,acprahr,Directed,381788,,,1
drkhdar,acprahr,Directed,379568,,,1
AYS_300,acprahr,Directed,359537,,,1
abukhald100,acprahr,Directed,314642,,,1
Abubelal_1951,acprahr,Directed,314179,,,1
AYS_300,AbdulahAlshamri,Directed,359551,,,1
NasserAlajmi89,TaAbdualrahman,Directed,486531,,,1
eisa81617,t_saif,Directed,381730,,,1
almqaal,t_saif,Directed,336602,,,1
Abubelal_1951,t_saif,Directed,314087,,,1
islamicommapart,Dr_Kassab,Directed,419414,,,1
drkhdar,Dr_Kassab,Directed,379551,,,1
alzuair,Dr_Kassab,Directed,342427,,,1
Abubelal_1951,Dr_Kassab,Directed,314138,,,1
mohammed_slman,saudAlfunaysan,Directed,467861,,,1
lawyerasim,saudAlfunaysan,Directed,437864,,,1
islamicommapart,saudAlfunaysan,Directed,419182,,,1
drkhdar,saudAlfunaysan,Directed,379532,,,1
AYS_300,saudAlfunaysan,Directed,359333,,,1
Abubelal_1951,saudAlfunaysan,Directed,314090,,,1
AYS_300,Alhajlah,Directed,359514,,,1
alzuair,Alhajlah,Directed,342497,,,1
AYS_300,tawalku,Directed,359318,,,1
Abubelal_1951,tawalku,Directed,314084,,,1
Abubelal_1951,IbrahimAlbleahy,Directed,314121,,,1
NasserAlajmi89,ghariba33,Directed,486896,,,1
m3takl_en,ghariba33,Directed,443743,,,1
DiasporaConfKsa,ghariba33,Directed,376553,,,1
NasserAlajmi89,greatsaudipod,Directed,486894,,,1
islamicommapart,fre_dp,Directed,419378,,,1
NasserAlajmi89,Mosho_NZ,Directed,486712,,,1
DiasporaConfKsa,Mosho_NZ,Directed,376529,,,1
KenRoth,933557170,Directed,575096,,,10
NasserAlajmi89,KenRoth,Directed,486820,,,1
m3takl_en,KenRoth,Directed,443718,,,1
Khaledkhoja,KenRoth,Directed,429442,,,1
DiasporaConfKsa,hagloni,Directed,376552,,,1
AYS_300,hagloni,Directed,359433,,,1
NasserAlajmi89,alestiklal,Directed,487144,,,1
lawyerasim,binomeir,Directed,437941,,,1
islamicommapart,binomeir,Directed,419444,,,1
drkhdar,binomeir,Directed,379554,,,1
NasserAlajmi89,ashmlan,Directed,487065,,,1
DiasporaConfKsa,ashmlan,Directed,376564,,,1
abukhald100,ashmlan,Directed,314617,,,1
NasserAlajmi89,Alsharqinfo,Directed,487096,,,1
mesbushra,NetworkArab,Directed,BM10712,,,10
AYS_300,NetworkArab,Directed,359361,,,1
mohammed_slman,USAbilAraby,Directed,467831,,,1
islamicommapart,USAbilAraby,Directed,419117,,,1
drkhdar,USAbilAraby,Directed,379531,,,1
NasserAlajmi89,Sama7ti,Directed,486585,,,1
islamicommapart,Sama7ti,Directed,419183,,,1
drkhdar,Sama7ti,Directed,379533,,,1
NasserAlajmi89,ahmeddine,Directed,487174,,,1
NasserAlajmi89,Mo_aziz_hagin,Directed,486734,,,1
ObaydahAmer,loaila_,Directed,BM08169,,,10
Rasha_au,933556409,Directed,565857,,,1
Rasha_au,A7medHakami,Directed,512900,,,1
Rasha_au,Amal_alnaas,Directed,512882,,,1
Rasha_au,DanielWickham93,Directed,512865,,,1
Rasha_au,hanaalkhamri,Directed,512856,,,1
Rasha_au,JAlArb,Directed,512852,,,1
Rasha_au,MAAljin,Directed,512847,,,1
Rasha_au,maysaaX,Directed,512844,,,1
Rasha_au,NasserAlajmi89,Directed,512831,,,1
Rasha_au,sowtalnaas,Directed,512813,,,1
Rasha_au,tahaalhajji,Directed,512812,,,1
Rasha_au,vbfy547,Directed,512807,,,1
Rasha_au,YahyaAlhadid,Directed,512804,,,1
Rasha_au,933556818,Directed,571410,,,1
NasserAlajmi89,Rasha_au,Directed,486621,,,1
NasserAlajmi89,YahyaAlhadid,Directed,486478,,,1
NasserAlajmi89,nasema33,Directed,486687,,,1
AYS_300,nasema33,Directed,359365,,,1
islamicommapart,Al_Wile7,Directed,419546,,,1
DiasporaConfKsa,Al_Wile7,Directed,376586,,,1
NasserAlajmi89,tahaalhajji,Directed,486527,,,1
DiasporaConfKsa,tahaalhajji,Directed,376514,,,1
AYS_300,tahaalhajji,Directed,359320,,,1
AnaAlarabytv,933557400,Directed,578244,,,10
DiasporaConfKsa,amani_aal,Directed,376571,,,1
NasserAlajmi89,Rabih_S_Haddad,Directed,486627,,,1
DiasporaConfKsa,IsaacALawyer,Directed,376546,,,1
NasserAlajmi89,MFQahtani,Directed,486742,,,1
islamicommapart,MFQahtani,Directed,419279,,,1
eisa81617,MFQahtani,Directed,381745,,,1
drkhdar,MFQahtani,Directed,379538,,,1
AYS_300,MFQahtani,Directed,359385,,,1
abukhald100,MFQahtani,Directed,314573,,,1
Abubelal_1951,MFQahtani,Directed,314109,,,1
NasserAlajmi89,fuadibrahim2008,Directed,486905,,,1
islamicommapart,fuadibrahim2008,Directed,419377,,,1
DiasporaConfKsa,fuadibrahim2008,Directed,376555,,,1
marcowenjones,933557216,Directed,575449,,,30
islamicommapart,rajaaralidree,Directed,419212,,,1
DiasporaConfKsa,rajaaralidree,Directed,376520,,,1
NasserAlajmi89,hanaalkhamri,Directed,486877,,,1
DiasporaConfKsa,hanaalkhamri,Directed,376549,,,1
NasserAlajmi89,anaharoon,Directed,487078,,,1
islamicommapart,anaharoon,Directed,419485,,,1
DiasporaConfKsa,anaharoon,Directed,376568,,,1
NasserAlajmi89,hamzaalhassan,Directed,486878,,,1
islamicommapart,hamzaalhassan,Directed,419362,,,1
DiasporaConfKsa,hamzaalhassan,Directed,376550,,,1
AYS_300,hamzaalhassan,Directed,359426,,,1
Abubelal_1951,hamzaalhassan,Directed,314126,,,1
islamicommapart,JAlArb,Directed,419328,,,1
islamicommapart,watan_usa,Directed,419109,,,1
alzuair,Abdulkhaleq_UAE,Directed,342543,,,1
NasserAlajmi89,BDS_Arabic,Directed,487046,,,1
islamicommapart,BDS_Arabic,Directed,419448,,,1
NasserAlajmi89,3qb14,Directed,487222,,,1
NasserAlajmi89,loaila_,Directed,486790,,,1
NasserAlajmi89,HosamYahiaAJ,Directed,486867,,,1
mohammed_slman,AzizAlhies,Directed,468021,,,1
almqaal,AzizAlhies,Directed,336608,,,1
NasserAlajmi89,DanielWickham93,Directed,486999,,,1
mohammed_slman,m_abdalbari,Directed,467945,,,1
NasserAlajmi89,Amal_alnaas,Directed,487086,,,1
NasserAlajmi89,moslehun,Directed,486711,,,1
NasserAlajmi89,933556220,Directed,563574,,,1
NasserAlajmi89,933557216,Directed,575436,,,1
NasserAlajmi89,933557259,Directed,575772,,,1
NasserAlajmi89,933557331,Directed,576507,,,1
NasserAlajmi89,933556882,Directed,572207,,,1
NasserAlajmi89,933556409,Directed,565874,,,1
NasserAlajmi89,933557095,Directed,574396,,,1
NasserAlajmi89,933556292,Directed,564588,,,1
NasserAlajmi89,933557380,Directed,577597,,,1
NasserAlajmi89,933556818,Directed,571413,,,1
NasserAlajmi89,A7medHakami,Directed,487216,,,1
NasserAlajmi89,Abubelal_1951,Directed,487192,,,1
NasserAlajmi89,alaa_q,Directed,487159,,,1
NasserAlajmi89,alghaslan,Directed,487137,,,1
NasserAlajmi89,AliAlAhmed_en,Directed,487126,,,1
NasserAlajmi89,AlkaramaHR,Directed,487115,,,1
NasserAlajmi89,ALQST_En,Directed,487106,,,1
NasserAlajmi89,alzuair,Directed,487088,,,1
NasserAlajmi89,amnestygulf,Directed,487081,,,1
NasserAlajmi89,Baderalibrahim,Directed,487053,,,1
NasserAlajmi89,DiasporaConfKsa,Directed,486987,,,1
NasserAlajmi89,GhanimAlnajjar,Directed,486897,,,1
NasserAlajmi89,LibyanBentBladi,Directed,486796,,,1
NasserAlajmi89,m3takl_en,Directed,486782,,,1
NasserAlajmi89,Maha1410,Directed,486775,,,1
NasserAlajmi89,merqazzz,Directed,486743,,,1
NasserAlajmi89,muadhsf,Directed,486705,,,1
NasserAlajmi89,naderalihashemi,Directed,486693,,,1
NasserAlajmi89,nasertamimi,Directed,486686,,,1
NasserAlajmi89,sowtalnaas,Directed,486550,,,1
NasserAlajmi89,viviannereim,Directed,486495,,,1
NasserAlajmi89,wesamalamery,Directed,486481,,,1
NasserAlajmi89,933557273,Directed,576008,,,1
NasserAlajmi89,933557343,Directed,576937,,,1
DiasporaConfKsa,NasserAlajmi89,Directed,376525,,,1
alaa_q,933557380,Directed,577741,,,30
LayanGCC,GhanimAlnajjar,Directed,438071,,,1
drkhdar,GhanimAlnajjar,Directed,379545,,,1
m3takl_en,Maha1410,Directed,443709,,,1
islamicommapart,Maha1410,Directed,419301,,,1
DiasporaConfKsa,Maha1410,Directed,376537,,,1
AYS_300,Maha1410,Directed,359392,,,1
abukhald100,Maha1410,Directed,314576,,,1
eisa81617,mojebsaid,Directed,381744,,,1
alzuair,mojebsaid,Directed,342308,,,1
islamicommapart,AnasAlg32779382,Directed,419484,,,1
AYS_300,933557380,Directed,577689,,,1
AYS_300,933556356,Directed,565350,,,1
AYS_300,933556747,Directed,569859,,,1
AYS_300,933557347,Directed,577143,,,1
AYS_300,933557363,Directed,577409,,,1
AYS_300,933556323,Directed,565007,,,1
AYS_300,_fa6ima1,Directed,359567,,,1
AYS_300,181Umar,Directed,359565,,,1
AYS_300,Abubelal_1951,Directed,359539,,,1
AYS_300,abukhald100,Directed,359538,,,1
AYS_300,alajlan_f,Directed,359520,,,1
AYS_300,albgadi,Directed,359516,,,1
AYS_300,AlkaramaHR,Directed,359507,,,1
AYS_300,AlmajSaud,Directed,359506,,,1
AYS_300,almqaal,Directed,359503,,,1
AYS_300,alnasri1,Directed,359501,,,1
AYS_300,amnestygulf,Directed,359494,,,1
AYS_300,asmogbelt,Directed,359488,,,1
AYS_300,Baderalibrahim,Directed,359482,,,1
AYS_300,Benfaleh,Directed,359478,,,1
AYS_300,Dr_Heba_Raouf,Directed,359463,,,1
AYS_300,drkhdar,Directed,359455,,,1
AYS_300,eisa81617,Directed,359449,,,1
AYS_300,fowzanm,Directed,359441,,,1
AYS_300,KarametWatan,Directed,359412,,,1
AYS_300,lawyerasim,Directed,359401,,,1
AYS_300,muadhsf,Directed,359369,,,1
AYS_300,nofah1,Directed,359359,,,1
AYS_300,omamar1,Directed,359357,,,1
AYS_300,reemova4,Directed,359349,,,1
AYS_300,s_alrushodi,Directed,359345,,,1
AYS_300,urooobh_,Directed,359313,,,1
lawyerasim,AYS_300,Directed,437947,,,1
islamicommapart,AYS_300,Directed,419463,,,1
eisa81617,AYS_300,Directed,381764,,,1
drkhdar,AYS_300,Directed,379555,,,1
abukhald100,AYS_300,Directed,314613,,,1
Abubelal_1951,AYS_300,Directed,314149,,,1
m3takl_en,amnestygulf,Directed,443773,,,1
islamicommapart,amnestygulf,Directed,419489,,,1
eisa81617,amnestygulf,Directed,381768,,,1
ALQST_En,933557380,Directed,577540,,,30
933557380,ALQST_En,Directed,577537,,,30
933556818,ALQST_En,Directed,571401,,,30
alzuair,w2me,Directed,342231,,,1
eisa81617,nofah1,Directed,381742,,,1
almqaal,nofah1,Directed,336604,,,1
Abubelal_1951,nofah1,Directed,314098,,,1
eisa81617,samarbadawi15,Directed,381736,,,1
eisa81617,asmogbelt,Directed,381766,,,1
drkhdar,asmogbelt,Directed,379557,,,1
abukhald100,asmogbelt,Directed,314616,,,1
islamicommapart,fowzanm,Directed,419381,,,1
eisa81617,fowzanm,Directed,381756,,,1
drkhdar,fowzanm,Directed,379547,,,1
abukhald100,fowzanm,Directed,314596,,,1
Abubelal_1951,fowzanm,Directed,314130,,,1
islamicommapart,Benfaleh,Directed,419447,,,1
eisa81617,Benfaleh,Directed,381762,,,1
abukhald100,Benfaleh,Directed,314610,,,1
Abubelal_1951,Benfaleh,Directed,314145,,,1
eisa81617,181Umar,Directed,381797,,,1
drkhdar,181Umar,Directed,379572,,,1
abukhald100,181Umar,Directed,314650,,,1
Abubelal_1951,181Umar,Directed,314189,,,1
Abubelal_1951,933556520,Directed,566870,,,1
Abubelal_1951,933556747,Directed,569885,,,1
Abubelal_1951,AAlkhedr,Directed,314188,,,1
Abubelal_1951,abukhald100,Directed,314181,,,1
Abubelal_1951,albgadi,Directed,314168,,,1
Abubelal_1951,alnasri1,Directed,314161,,,1
Abubelal_1951,alzuair,Directed,314156,,,1
Abubelal_1951,alzuair_,Directed,314155,,,1
Abubelal_1951,Asem,Directed,314152,,,1
Abubelal_1951,drkhdar,Directed,314135,,,1
Abubelal_1951,eisa81617,Directed,314132,,,1
Abubelal_1951,ialnofal,Directed,314123,,,1
Abubelal_1951,jafaralshayeb,Directed,314116,,,1
Abubelal_1951,lawyerasim,Directed,314111,,,1
Abubelal_1951,muadhsf,Directed,314101,,,1
Abubelal_1951,omamar1,Directed,314097,,,1
Abubelal_1951,s_alrushodi,Directed,314094,,,1
Abubelal_1951,S_Alwahabi,Directed,314093,,,1
Abubelal_1951,tayebms,Directed,314082,,,1
mohammed_slman,Abubelal_1951,Directed,468085,,,1
islamicommapart,Abubelal_1951,Directed,419572,,,1
eisa81617,Abubelal_1951,Directed,381790,,,1
drkhdar,Abubelal_1951,Directed,379570,,,1
abukhald100,Abubelal_1951,Directed,314643,,,1
islamicommapart,albgadi,Directed,419540,,,1
eisa81617,albgadi,Directed,381780,,,1
drkhdar,albgadi,Directed,379564,,,1
abukhald100,albgadi,Directed,314633,,,1
drkhdar,933556747,Directed,569841,,,1
drkhdar,abukhald100,Directed,379569,,,1
drkhdar,alzuair_,Directed,379561,,,1
drkhdar,eisa81617,Directed,379549,,,1
drkhdar,lawyerasim,Directed,379541,,,1
drkhdar,s_alrushodi,Directed,379534,,,1
mohammed_slman,drkhdar,Directed,468000,,,1
islamicommapart,drkhdar,Directed,419405,,,1
eisa81617,drkhdar,Directed,381760,,,1
abukhald100,drkhdar,Directed,314603,,,1
islamicommapart,933556265,Directed,564085,,,1
islamicommapart,933556244,Directed,563790,,,1
islamicommapart,933556732,Directed,569475,,,1
islamicommapart,933556568,Directed,567278,,,1
islamicommapart,933557170,Directed,575081,,,1
islamicommapart,933556356,Directed,565325,,,1
islamicommapart,933556699,Directed,569125,,,1
islamicommapart,933556747,Directed,569817,,,1
islamicommapart,933557432,Directed,578612,,,1
islamicommapart,933557347,Directed,577108,,,1
islamicommapart,933556818,Directed,571420,,,1
islamicommapart,933557363,Directed,577383,,,1
islamicommapart,933556605,Directed,567787,,,1
islamicommapart,933557338,Directed,576696,,,1
islamicommapart,AliAlAhmed_en,Directed,419527,,,1
islamicommapart,AlkaramaHR,Directed,419525,,,1
islamicommapart,alkhalejelarabi,Directed,419522,,,1
islamicommapart,almqaal,Directed,419513,,,1
islamicommapart,alzuair,Directed,419496,,,1
islamicommapart,alzuair_,Directed,419495,,,1
islamicommapart,anmassari,Directed,419483,,,1
islamicommapart,Asem,Directed,419468,,,1
islamicommapart,Bandar_M_KSA,Directed,419459,,,1
islamicommapart,khalaf_h,Directed,419321,,,1
islamicommapart,omamar1,Directed,419230,,,1
islamicommapart,s0ph1a77,Directed,419197,,,1
islamicommapart,shahokurdy,Directed,419170,,,1
islamicommapart,ZainB,Directed,419090,,,1
alzuair,933557338,Directed,576706,,,1
m3takl_en,933557338,Directed,576692,,,1
DiasporaConfKsa,anmassari,Directed,376567,,,1
mohammed_slman,AdiAlherbish,Directed,468079,,,1
alzuair,AdiAlherbish,Directed,342525,,,1
mohammed_slman,salmanopedia,Directed,467865,,,1
alzuair,JustinTrudeau,Directed,342366,,,1
933556409,sowtalnaas,Directed,565817,,,10
DiasporaConfKsa,933556818,Directed,571429,,,1
DiasporaConfKsa,933556739,Directed,569660,,,1
DiasporaConfKsa,A7medHakami,Directed,376595,,,1
DiasporaConfKsa,AliAlAhmed_en,Directed,376579,,,1
alzuair,Bandar_M_KSA,Directed,342452,,,1
eisa81617,s_alrushodi,Directed,381739,,,1
abukhald100,s_alrushodi,Directed,314564,,,1
alzuair,933556265,Directed,564149,,,1
alzuair,933556220,Directed,563601,,,1
alzuair,933556244,Directed,563797,,,1
alzuair,933556882,Directed,572369,,,1
alzuair,933557277,Directed,576178,,,1
alzuair,933557432,Directed,578629,,,1
alzuair,933557363,Directed,577418,,,1
alzuair,AAlkhedr,Directed,342553,,,1
alzuair,Abbassooo,Directed,342550,,,1
alzuair,Abdulaziz_Omary,Directed,342545,,,1
alzuair,abdulazizatiyah,Directed,342544,,,1
alzuair,Abdulmajeed113,Directed,342540,,,1
alzuair,alajlan_f,Directed,342505,,,1
alzuair,alauhali,Directed,342501,,,1
alzuair,alduhailan,Directed,342499,,,1
alzuair,almuraisy,Directed,342490,,,1
alzuair,alturki_t,Directed,342480,,,1
alzuair,alzuair_,Directed,342477,,,1
alzuair,ammr,Directed,342475,,,1
alzuair,Asem,Directed,342466,,,1
alzuair,tayebms,Directed,342247,,,1
mohammed_slman,alzuair,Directed,468039,,,1
lawyerasim,alzuair,Directed,437960,,,1
abukhald100,alzuair,Directed,314622,,,1
933557123,933557432,Directed,578644,,,10
m3takl_en,933557123,Directed,574738,,,1
933557432,933557123,Directed,578585,,,10
mohammed_slman,Asem,Directed,468030,,,1
lawyerasim,Asem,Directed,437952,,,1
mohammed_slman,ZainB,Directed,467820,,,1
eisa81617,tayebms,Directed,381729,,,1
abukhald100,tayebms,Directed,314555,,,1
abukhald100,933556265,Directed,564164,,,1
mohammed_slman,933556265,Directed,564040,,,1
eisa81617,933557380,Directed,577675,,,1
eisa81617,933556747,Directed,569839,,,1
eisa81617,933556818,Directed,571426,,,1
eisa81617,_fa6ima1,Directed,381798,,,1
eisa81617,abukhald100,Directed,381789,,,1
eisa81617,AlkaramaHR,Directed,381776,,,1
eisa81617,alnasri1,Directed,381774,,,1
eisa81617,lemonallemon,Directed,381749,,,1
abukhald100,eisa81617,Directed,314601,,,1
almqaal,AlmajSaud,Directed,336614,,,1
abukhald100,AlmajSaud,Directed,314629,,,1
mohammed_slman,S_Alwahabi,Directed,467875,,,1
mohammed_slman,Baderalibrahim,Directed,468019,,,1
almqaal,Baderalibrahim,Directed,336607,,,1
lawyerasim,alzuair_,Directed,437959,,,1
mohammed_slman,aabualmonther,Directed,468103,,,1
m3takl_en,933556244,Directed,563785,,,1
